GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Average trip speed(whilst moving only)(km/h),Engine Coolant Temperature(å¡C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel used (trip)(gal),Fuel Level (From Engine ECU)(%),Fuel Rate (direct from ECU)(L/m),Hybrid Battery Charge (%)(%),Intake Manifold Pressure(psi),Speed (OBD)(km/h),Speed (GPS)(km/h),Trip time(whilst moving)(s)
Sat Aug 16 20:59:37 GMT+05:30 2014,59:37.0,79.92612582,6.84610131,6.0827627,6,-50.59999847,194.6,-10.40041256,0.93852705,3.12203908,0.1300481,0.11142766,-1.06018472,0.09567044,0.21825066,-,14.69999981,29.28347397,86,87.05882263,38.82352829,1424,-,0.13429257,-,-,-,13.63354778,21,21.8979454,1175.785034
Sat Aug 16 20:59:37 GMT+05:30 2014,59:37.5,79.92612582,6.84610131,6.0827627,6,-50.59999847,194.6,-10.31422138,1.20667768,1.95366859,0.09613985,0.00972035,-0.96451426,0.24015234,0.07572122,-,14.69999981,29.27939606,86,67.84313965,38.82352829,1516.25,-,0.13442357,-,-,-,9.86256599,22,21.8979454,1176.290039
Sat Aug 16 20:59:38 GMT+05:30 2014,59:38.0,79.92612741,6.84602858,6.269968,6,-51.20000076,190.8,-10.6398325,0.59376204,2.65277553,0.1384303,0.08909006,-1.05920851,-0.04881145,0.14698595,-,14.69999981,29.27532196,86,76.47058868,37.64706039,1533.5,-,0.13453367,-,-,-,10.87783051,22,22.57188416,1176.791016
Sat Aug 16 20:59:38 GMT+05:30 2014,59:38.5,79.92612741,6.84602858,6.269968,6,-51.20000076,190.8,-10.0364933,0.8810662,2.21224236,0.07048923,-0.04601189,-0.92448884,0.09957536,0.11184169,-,14.69999981,29.27532196,86,76.47058868,38.4313736,1527.25,-,0.13466001,-,-,-,10.87783051,22,22.57188416,1177.291992
Sat Aug 16 20:59:39 GMT+05:30 2014,59:39.0,79.92612754,6.84596822,6.3294945,5,-49.20000076,189.4,-10.31422138,1.12048638,0.72783732,0.07918388,0.05462692,-1.03382647,0.17279254,0.01324257,-,14.69999981,29.27125359,86,74.50980377,32.94117737,1527.25,-,0.13466001,-,-,-,10.87783051,22,22.78617859,1177.791016
Sat Aug 16 20:59:39 GMT+05:30 2014,59:39.5,79.92612754,6.84596822,6.3294945,5,-49.20000076,189.4,-9.89284134,1.37906015,0.79487497,0.04041451,0.05606374,-1.0484699,0.09469421,-0.02092545,-,14.69999981,29.26718903,86,64.70588684,32.94117737,1378,-,0.13476005,-,-,-,9.28241539,22,22.78617859,1178.312988
Sat Aug 16 20:59:40 GMT+05:30 2014,59:40.0,79.9261077,6.84590088,6.0207973,6,-48.79999924,193.8,-9.90241814,0.90979666,1.23540807,0.04046494,0.05779752,-1.0474937,0.07614586,0.02300486,-,14.69999981,29.26312828,86,61.96078491,28.62745094,1440.5,-,0.13484479,-,-,-,8.55722618,22,21.67486954,1178.78894
Sat Aug 16 20:59:40 GMT+05:30 2014,59:40.5,79.9261077,6.84590088,6.0207973,6,-48.79999924,193.8,-9.97903252,1.35990655,1.64721072,0.0496394,0.03099149,-1.01723063,0.13862452,-0.0092107,-,14.69999981,29.26312828,86,61.96078491,35.29411697,1570.25,-,0.13496612,-,-,-,10.29767895,22,21.67486954,1179.290039
Sat Aug 16 20:59:41 GMT+05:30 2014,59:41.0,79.92609238,6.84584479,6,6,-49.09999847,190.7,-9.95030212,0.55545479,1.7717092,0.0508098,0.03216235,-1.0143019,0.05662128,0.08060236,-,14.69999981,29.25907326,87,75.6862793,36.86274338,1570.25,-,0.13496612,-,-,-,10.29767895,22,21.59999847,1179.786011
Sat Aug 16 20:59:41 GMT+05:30 2014,59:41.5,79.92609238,6.84584479,6,6,-49.09999847,190.7,-9.88326454,1.01514149,0.73741412,0.1062426,0.08761401,-1.0816617,0.04881145,-0.00140087,-,14.69999981,29.25502205,87,75.6862793,36.86274338,1554.5,-,0.13510203,-,-,-,11.16790581,22,21.59999847,1180.270996
Sat Aug 16 20:59:42 GMT+05:30 2014,59:42.0,79.9260888,6.84578438,6.25,6,-49.59999847,189.3,-9.57680702,0.49799395,1.25456166,0.00487775,-0.01378549,-0.97622901,0.05076391,0.027886,-,14.69999981,29.25097656,87,74.50980377,36.86274338,1567,-,0.13521862,-,-,-,10.87783051,22,22.5,1180.812988
Sat Aug 16 20:59:42 GMT+05:30 2014,59:42.5,79.9260888,6.84578438,6.25,6,-49.59999847,189.3,-10.68771648,1.12048638,1.80043972,0.1297105,0.06160609,-1.04358876,0.0234295,0.09134088,-,14.69999981,29.25097656,87,74.50980377,39.60784149,1560.75,-,0.13534951,-,-,-,11.89309406,22,22.5,1181.312012
Sat Aug 16 20:59:43 GMT+05:30 2014,59:43.0,79.92608191,6.84571652,6.519202,5,-48.79999924,189.9,-10.21845245,1.56101954,-0.71826053,0.07526118,0.05662212,-1.04163635,0.15912533,-0.17321716,-,14.69999981,29.24693489,87,81.17647552,41.17647171,1560.75,-,0.13534951,-,-,-,11.89309406,22,23.46912766,1181.814941
Sat Aug 16 20:59:43 GMT+05:30 2014,59:43.5,79.92608191,6.84571652,6.519202,5,-48.79999924,189.9,-8.58081913,4.56813669,2.13562799,0.03356165,-0.01649295,-0.97330034,-0.05662128,-0.22690976,-,14.69999981,29.24345398,87,83.13725281,41.17647171,1460.75,-,0.13550693,-,-,-,12.47324562,23,23.46912766,1182.151978
Sat Aug 16 20:59:44 GMT+05:30 2014,59:44.0,79.92606011,6.8456521,6.519202,5,-48.70000076,193.9,-10.50575733,0.90021986,1.03429508,0.09900624,0.0803752,-1.07092321,0.09176553,0.00543273,-,14.69999981,29.24345398,87,83.13725281,41.17647171,1460.75,-,0.13550693,-,-,-,12.47324562,23,23.46912766,1182.755005
Sat Aug 16 20:59:44 GMT+05:30 2014,59:44.5,79.92606011,6.8456521,6.519202,5,-48.70000076,193.9,-9.96945572,0.87148941,1.9153614,0.0576461,0.05830633,-1.05042243,-0.00097623,0.02593354,-,14.69999981,29.24345398,87,83.13725281,41.17647171,1460.75,-,0.13550693,-,-,-,12.47324562,23,23.46912766,1183.301025
Sat Aug 16 20:59:45 GMT+05:30 2014,59:45.0,79.92605309,6.84559007,6.75,5,-48.09999847,192.9,-9.30865574,0,2.04943657,-0.00937998,-0.02804805,-0.9488945,0,0.108913,-,14.69999981,29.24345398,87,83.13725281,49.41176605,1460.75,-,0.13550693,-,-,-,13.34347153,23,24.29999924,1183.614014
Sat Aug 16 20:59:45 GMT+05:30 2014,59:45.5,79.92605309,6.84559007,6.75,5,-48.09999847,192.9,-8.24563026,1.68551803,0.78529817,-0.1193592,-0.13806485,-0.84053314,0.1718163,-0.01994922,-,14.69999981,29.24345398,87,83.13725281,49.41176605,1460.75,-,0.13550693,-,-,-,13.34347153,23,24.29999924,1183.614014
Sat Aug 16 20:59:46 GMT+05:30 2014,59:46.0,79.92606596,6.8455275,6.75,7,-47.59999847,187.5,-10.6206789,1.28329206,0.66079968,0.1115908,0.09296411,-1.08263803,0.13081467,-0.0326402,-,14.69999981,29.24109077,87,91.37255096,49.41176605,1521.75,-,0.13617876,-,-,-,13.34347153,25,24.29999924,1184.786987
Sat Aug 16 20:59:46 GMT+05:30 2014,59:46.5,79.92606596,6.8455275,6.75,7,-47.59999847,187.5,-10.53448772,0.01915361,1.37906015,0.10201603,0.04888359,-1.03577888,0.10348027,0.02593354,-,14.69999981,29.24109077,87,91.37255096,50.58823395,1518.75,-,0.13635252,-,-,-,13.48850918,25,24.29999924,1185.246948
Sat Aug 16 20:59:47 GMT+05:30 2014,59:47.0,79.92606682,6.84544616,7.5,9,-47.40000153,185,-9.86411095,0.63206923,2.44208574,0.05687469,0.03822924,-1.00551581,0.06443111,0.1489384,-,14.69999981,29.23928833,87,90.98039246,50.58823395,1518.75,-,0.13650382,-,-,-,13.34347153,26,27,1185.772949
Sat Aug 16 20:59:47 GMT+05:30 2014,59:47.5,79.92606682,6.84544616,7.5,9,-47.40000153,185,-10.11310768,0.09576806,1.90578461,0.06808823,0.13999148,-1.11582971,0.1112901,0.10305563,-,14.69999981,29.23804283,87,90.98039246,49.80392075,1517,-,0.13650382,-,-,-,13.92362309,27,27,1186.28894
Sat Aug 16 20:59:48 GMT+05:30 2014,59:48.0,79.92607973,6.84534454,8.01561,10,-47.09999847,181.9,-8.79150867,0.9768343,2.03985977,-0.05564153,0.09795726,-1.07775688,0.11519502,0.07279254,-,14.69999981,29.23735428,87,91.37255096,49.80392075,1534.25,-,0.13665318,-,-,-,13.92362309,28,28.85619354,1186.813965
Sat Aug 16 20:59:48 GMT+05:30 2014,59:48.5,79.92607973,6.84534454,8.01561,10,-47.09999847,181.9,-8.47547436,1.30244577,2.63362193,-0.066598,0.03184723,-0.98989618,0.208913,0.10110317,-,14.69999981,29.23666573,88,90.98039246,50.98039246,1539,-,0.13682634,-,-,-,13.48850918,28,28.85619354,1187.28894
Sat Aug 16 20:59:49 GMT+05:30 2014,59:49.0,79.92605864,6.84526018,8.25,10,-45.70000076,187,-9.53849983,1.61848032,1.27371526,0.01373184,-0.00870873,-0.97232407,0.14643435,0.02300486,-,14.69999981,29.23653603,88,90.98039246,50.58823395,1521.75,-,0.13698211,-,-,-,13.34347153,29,29.69999886,1187.797974
Sat Aug 16 20:59:49 GMT+05:30 2014,59:49.5,79.92605864,6.84526018,8.25,10,-45.70000076,187,-9.62469101,1.52271223,1.81959331,0.02948242,0.01936941,-1.00161099,0.16303024,-0.00725824,-,14.69999981,29.23653603,88,90.98039246,50.19607925,1521.75,-,0.13714083,-,-,-,13.92362309,29,29.69999886,1188.262939
Sat Aug 16 20:59:50 GMT+05:30 2014,59:50.0,79.92601789,6.84519108,8.01561,10,-45.79999924,188.4,-11.13782597,1.08217919,1.56101954,0.17074627,0.04521115,-1.0367552,0.1044565,-0.02287791,-,14.69999981,29.23695946,88,91.37255096,50.19607925,1515.5,-,0.13714083,-,-,-,13.92362309,30,28.85619354,1188.813965
Sat Aug 16 20:59:50 GMT+05:30 2014,59:50.5,79.92601789,6.84519108,8.01561,10,-45.79999924,188.4,-9.96945572,0.02873042,0.63206923,0.03729898,0.01864691,-1.01625431,0.00292869,-0.03556889,-,14.69999981,29.23738289,88,91.37255096,50.19607925,1500.75,-,0.13731699,-,-,-,13.63354778,30,28.85619354,1189.317993
Sat Aug 16 20:59:51 GMT+05:30 2014,59:51.0,79.92600061,6.8451147,8.265138,10,-45.29999924,187.9,-9.55765343,2.40377855,0.35434186,0.02426654,-0.042645,-0.93620354,0.18255483,-0.02190168,-,14.69999981,29.23835945,88,91.37255096,43.13725662,1397.5,-,0.13744177,-,-,-,12.76332092,31,29.75449562,1189.828979
Sat Aug 16 20:59:51 GMT+05:30 2014,59:51.6,79.92600061,6.8451147,8.265138,10,-45.29999924,187.9,-9.41400146,0.8810662,1.49398184,-0.00521576,0.0938725,-1.07092321,0.20110317,-0.00823447,-,14.69999981,29.23835945,88,70.58823395,5.88235283,972.5,-,0.13744177,-,-,-,4.35113192,31,29.75449562,1190.340942
Sat Aug 16 20:59:52 GMT+05:30 2014,59:52.0,79.92598456,6.84504841,8.514693,9,-45.09999847,188,-9.74918938,1.17794728,2.16435838,0.04405397,0.10343827,-1.03382647,0.3065359,0.1323425,-,14.69999981,29.23933601,88,22.74509811,20.7843132,972.5,-,0.13744177,-,-,-,4.35113192,31,30.65289497,1190.781006
Sat Aug 16 20:59:52 GMT+05:30 2014,59:52.5,79.92598456,6.84504841,8.514693,9,-45.09999847,188,-9.61511421,1.30244577,1.0534488,0.0138976,0.01502292,-0.98013395,0.13276714,0.0073852,-,14.69999981,29.23975563,88,0,20.7843132,114,-,0.13744177,-,-,-,4.78624535,30,30.65289497,1191.322998
Sat Aug 16 20:59:52 GMT+05:30 2014,59:53.0,79.92598456,6.84504841,8.514693,9,-45.09999847,188,-13.17768574,1.26413846,2.7581203,0.39743525,0.02685257,-1.01234949,0.15717287,-0.03556889,-,14.69999981,29.23975563,88,0,0,0,-,0.13746126,-,-,-,12.61828327,29,30.65289497,1191.823975
Sat Aug 16 20:59:52 GMT+05:30 2014,59:53.5,79.92598456,6.84504841,8.514693,9,-45.09999847,188,14.00129128,5.16189909,12.41154194,0.9975397,0.95060998,1.7825942,0.68824142,0.28853917,-,14.69999981,29.23962402,88,0,0,0,-,0.13746126,-,-,-,12.61828327,29,30.65289497,1192.260986
Sat Aug 16 20:59:53 GMT+05:30 2014,59:54.0,79.92597778,6.84496322,8.764274,9,-44.79999924,186,2.06859016,3.99352837,6.66545773,0.07567579,0.19503482,0.28310639,0.22648512,1.03828299,-,14.69999981,29.23949051,88,0,0,0,-,0.13746126,-,-,-,14.50377369,29,31.55138397,1192.754028
Sat Aug 16 20:59:54 GMT+05:30 2014,59:54.5,79.92597835,6.84488765,9.013878,8,-46.59999847,185.9,3.7349546,4.07014275,7.11556768,-0.06273532,0.11836191,0.45199403,0.49592432,0.79422575,-,14.69999981,29.23880577,89,0,0,0,-,0.13746126,-,-,-,14.50377369,28,32.4499588,1193.272949
Sat Aug 16 20:59:55 GMT+05:30 2014,59:55.0,79.92598098,6.84482333,8.265138,7,-47.09999847,186.7,4.5298295,3.57214904,6.91445446,-0.06306338,-0.08174975,0.46175629,0.36413342,0.60483736,-,14.69999981,29.23880577,89,0,0,0,-,0.13746126,-,-,-,14.50377369,28,29.75449562,1193.718994
Sat Aug 16 20:59:55 GMT+05:30 2014,59:55.5,79.92598098,6.84482333,8.265138,7,-47.09999847,186.7,0.11492168,4.75009632,8.34139919,-0.00243032,0.16592319,0.01171475,0.4842096,0.75029552,-,14.69999981,29.23880577,89,0,0,0,-,0.13746126,-,-,-,14.50377369,28,29.75449562,1193.718994
Sat Aug 16 20:59:56 GMT+05:30 2014,59:56.0,79.92598074,6.84473886,8.75,7,-47.70000076,185.4,2.0973208,3.5529952,8.61912632,-0.0069201,-0.19320865,0.04002539,0.35437113,0.62338567,-,14.69999981,29.23880577,89,0,0,0,-,0.13746126,-,-,-,14.64881134,28,31.5,1194.751953
Sat Aug 16 20:59:56 GMT+05:30 2014,59:56.5,79.92598074,6.84473886,8.75,7,-47.70000076,185.4,-3.5529952,1.9153614,10.53448772,0.16897994,-0.20056802,-0.27724904,0.37291947,0.55016851,-,14.69999981,29.23646355,89,0,0,0,-,0.13746126,-,-,-,14.64881134,25,31.5,1195.321045
Sat Aug 16 20:59:57 GMT+05:30 2014,59:57.0,79.92597923,6.84462215,10,8,-49.20000076,183.4,0.90021986,7.01022243,6.4643445,-0.00463194,-0.02329835,0.09176553,0.71459961,0.5589546,-,14.69999981,29.23302078,89,0,0,0,-,0.13746126,-,-,-,14.64881134,23,36,1195.791992
Sat Aug 16 20:59:57 GMT+05:30 2014,59:57.5,79.92597923,6.84462215,10,8,-49.20000076,183.4,2.64319873,9.18415737,3.715801,0.06424946,0.04560656,0.26943922,0.93620354,0.27877685,-,14.69999981,29.22847748,89,0,0,0,-,0.13746126,-,-,-,14.64881134,21,36,1196.32605
Sat Aug 16 20:59:58 GMT+05:30 2014,59:58.0,79.92598166,6.84459991,6.75,8,-49.20000076,186.7,-6.91445446,8.07324791,6.88572407,0.31002134,0.11272687,-0.20598431,0.75267255,0.69269794,-,14.69999981,29.22847748,89,0,0,0,-,0.13746126,-,-,-,14.64881134,21,24.29999924,1196.777954
Sat Aug 16 20:59:58 GMT+05:30 2014,59:58.5,79.92598166,6.84459991,6.75,8,-49.20000076,186.7,-5.85142899,-0.60333884,7.51779318,-0.0079416,-0.02719375,-0.64919227,-0.15717287,0.60678977,-,14.69999981,29.22338676,89,0,0,0,-,0.13746126,-,-,-,14.64881134,20,24.29999924,1197.30603
Sat Aug 16 20:59:59 GMT+05:30 2014,59:59.0,79.92598416,6.84457278,5.771698,8,-49.40000153,186.8,1.57059634,12.00931549,-4.12760353,0.3233431,0.08325611,-0.05857374,1.03577888,-0.4104408,-,14.69999981,29.21719933,89,0,0,0,-,0.13746126,-,-,-,14.64881134,18,20.77811241,1197.744019
Sat Aug 16 20:59:59 GMT+05:30 2014,59:59.5,79.92598416,6.84457278,5.771698,8,-49.40000153,186.8,0.65122288,7.93917274,3.28484464,-0.10265756,0.06565747,0.39244407,0.92253637,0.26022848,-,14.69999981,29.21101952,89,0,0,0,-,0.13746126,-,-,-,14.64881134,18,20.77811241,1198.300049
Sat Aug 16 21:00:00 GMT+05:30 2014,00:00.0,79.92593221,6.84450732,4.776243,8,-49.09999847,192,-0.46926352,7.85298157,5.68862343,0.00862706,-0.01003484,-0.04783522,0.80050778,0.47988003,-,14.69999981,29.20484543,89,0,0,0,-,0.13746126,-,-,-,14.64881134,18,17.19447517,1198.779053
Sat Aug 16 21:00:00 GMT+05:30 2014,00:00.5,79.92593221,6.84450732,4.776243,8,-49.09999847,192,-0.24899697,5.02782345,7.95832634,-0.02108246,-0.37171653,0.34656128,0.25089085,0.35980386,-,14.69999981,29.20484543,89,0,0,0,-,0.13746126,-,-,-,14.64881134,18,17.19447517,1199.265015
Sat Aug 16 21:00:01 GMT+05:30 2014,00:01.0,79.92588304,6.84447254,5,8,-49.79999924,216.6,-4.66390514,5.14274502,6.58884287,-0.00531691,0.20433444,-0.62185782,0.3533949,0.86841917,-,14.69999981,29.19923019,89,0,0,0,-,0.13746126,-,-,-,14.64881134,19,18,1199.782959
Sat Aug 16 21:00:01 GMT+05:30 2014,00:01.5,79.92588304,6.84447254,5,8,-49.79999924,216.6,-3.00711727,0.72783732,8.76277828,-0.0337072,-0.05238358,-0.3065359,0.0741934,0.79324955,-,14.69999981,29.19417,89,0,0,0,-,0.13746126,-,-,-,14.64881134,20,18,1200.276978
Sat Aug 16 21:00:02 GMT+05:30 2014,00:02.0,79.92581912,6.84446413,6.3294945,6,-49.09999847,231.1,-4.50109911,0.24899697,7.02937603,-0.12975746,-0.06814598,-0.46956614,-0.01366721,0.7044127,-,14.69999981,29.18911552,89,0,0,0,-,0.13746126,-,-,-,14.64881134,20,22.78617859,1200.81604
Sat Aug 16 21:00:02 GMT+05:30 2014,00:02.5,79.92581912,6.84446413,6.3294945,6,-49.09999847,231.1,-4.76924992,0.17238252,9.6534214,0.11672252,0.09809753,-0.48616204,0.01757212,0.88403887,-,14.69999981,29.18461609,89,0,0,0,-,0.13746126,-,-,-,14.64881134,21,22.78617859,1201.281006
Sat Aug 16 21:00:03 GMT+05:30 2014,00:03.0,79.92577483,6.84443285,6.269968,6,-48.09999847,232.1,-3.7253778,2.19308877,8.53293514,-0.00592214,0.12963168,-0.39927766,-0.0068336,0.95627981,-,14.69999981,29.18461609,89,0,0,455.25,-,0.13746126,-,-,-,14.50377369,21,22.57188416,1201.813965
Sat Aug 16 21:00:03 GMT+05:30 2014,00:03.5,79.92577483,6.84443285,6.269968,6,-48.09999847,232.1,-1.66636443,1.89620769,10.41956615,0.11186391,0.09323718,-0.16986385,0.19329333,0.96213716,-,11.96528339,29.18066978,89,69.41176605,43.13725662,455.25,-,0.13746126,-,-,-,14.50377369,22,22.57188416,1202.333984
Sat Aug 16 21:00:04 GMT+05:30 2014,00:04.0,79.92572319,6.84440474,6.3294945,5,-49.59999847,233.8,-5.10443783,4.25210238,8.28393745,0.10144824,0.28380981,-0.13374338,0.53302103,1.05976009,-,13.63410568,29.1767292,89,83.52941132,43.13725662,1260.75,-,0.13755934,-,-,-,13.19843388,22,22.78617859,1202.803955
Sat Aug 16 21:00:04 GMT+05:30 2014,00:04.5,79.92572319,6.84440474,6.3294945,5,-49.59999847,233.8,-2.46123934,7.17302847,6.67503452,0.04884475,0.03019661,-0.25089085,0.73119551,0.58043164,-,13.63410568,29.17333984,89,70.19608307,38.82352829,1614.75,-,0.13770214,-,-,-,11.02286816,23,22.78617859,1203.312988
Sat Aug 16 21:00:05 GMT+05:30 2014,00:05.0,79.92567178,6.84437254,6.3294945,5,-49.90000153,237.3,0.36391866,3.66791701,9.37569427,0.04593259,0.432513,0.22648512,0.34753752,1.27062559,-,14.69999981,29.16995621,89,70.19608307,42.35293961,1576.5,-,0.13783869,-,-,-,11.02286816,23,22.78617859,1203.791992
Sat Aug 16 21:00:05 GMT+05:30 2014,00:05.5,79.92567178,6.84437254,6.3294945,5,-49.90000153,237.3,4.68305874,2.19308877,6.38773012,-0.14323229,0.19154957,0.62381029,0.32117933,0.86256182,-,14.69999981,29.16995621,90,80,39.60784149,1576.5,-,0.13783869,-,-,-,11.89309406,23,22.78617859,1204.281982
Sat Aug 16 21:00:06 GMT+05:30 2014,00:06.0,79.92559996,6.84434709,6.823672,5,-46.5,241,6.12915611,3.19865346,7.82425117,0.08333355,0.17191654,0.85615289,0.33875147,0.62436187,-,14.69999981,29.16712379,90,85.88235474,48.62745285,1667.75,-,0.13800819,-,-,-,11.89309406,24,24.56521797,1204.803955
Sat Aug 16 21:00:06 GMT+05:30 2014,00:06.6,79.92559996,6.84434709,6.823672,5,-46.5,241,5.68862343,3.29442143,7.32625723,0.02237958,-0.02283173,0.61990541,0.31239328,0.58726525,-,14.69999981,29.1648407,90,90.98039246,48.62745285,1588.25,-,0.13816689,-,-,-,13.19843388,25,24.56521797,1205.307007
Sat Aug 16 21:00:07 GMT+05:30 2014,00:07.0,79.92554597,6.84432502,7.017834,6,-46.20000076,240.7,5.25766706,2.94007969,7.67102242,0.01324552,-0.00274797,0.59549969,0.28798756,0.64583898,-,14.69999981,29.16256142,90,90.98039246,51.37254715,1779.5,-,0.13836001,-,-,-,13.48850918,25,25.26420212,1205.827026
Sat Aug 16 21:00:07 GMT+05:30 2014,00:07.5,79.92554597,6.84432502,7.017834,6,-46.20000076,240.7,4.67348194,3.40934324,7.38371801,-0.02483314,-0.12341616,0.35632357,0.29091623,0.64583898,-,14.69999981,29.16256142,90,90.19608307,54.50980377,1779.5,-,0.13860312,-,-,-,13.34347153,25,25.26420212,1206.290039
Sat Aug 16 21:00:08 GMT+05:30 2014,00:08.0,79.9254845,6.84428465,7.25,5,-46.20000076,238.6,5.26724386,3.44765043,8.18816948,0.07184607,0.0791267,0.58573741,0.34265637,0.7385807,-,14.69999981,29.16137886,90,91.76470947,54.50980377,1927.25,-,0.13860312,-,-,-,13.34347153,27,26.09999847,1206.810059
Sat Aug 16 21:00:08 GMT+05:30 2014,00:08.5,79.9254845,6.84428465,7.25,5,-46.20000076,238.6,4.55855989,3.39976645,7.05810642,-0.05704689,0.02048771,0.50275791,0.42368335,0.68000698,-,14.69999981,29.16074371,90,91.37255096,55.68627548,1907,-,0.1388308,-,-,-,13.63354778,28,26.09999847,1207.284058
Sat Aug 16 21:00:09 GMT+05:30 2014,00:09.0,79.92540829,6.8442461,8,5,-46.29999924,238.4,4.21379519,5.60243177,11.95185471,0.43144137,0.41292396,0.42954078,0.57109392,1.11833382,-,14.69999981,29.16065598,90,89.01960754,52.94117737,1564,-,0.13899817,-,-,-,13.34347153,29,28.79999924,1207.764038
Sat Aug 16 21:00:09 GMT+05:30 2014,00:09.5,79.92540829,6.8442461,8,5,-46.29999924,238.4,2.97838688,8.35097599,4.175488,0.01800287,-0.08612787,0.2255089,0.8581053,0.11769908,-,14.69999981,29.16065598,90,89.01960754,40.7843132,1560,-,0.13913241,-,-,-,11.89309406,29,28.79999924,1208.296021
Sat Aug 16 21:00:09 GMT+05:30 2014,00:10.0,79.92540829,6.8442461,8,5,-46.29999924,238.4,0.45010993,10.01733971,3.82114601,0.11286706,0.09424078,0.04588277,1.02113545,0.28951538,-,14.69999981,29.16111374,90,77.64705658,33.72549057,1560,-,0.13913241,-,-,-,11.89309406,30,28.79999924,1208.743042
Sat Aug 16 21:00:10 GMT+05:30 2014,00:10.5,79.92533515,6.84420649,8.75,5,-45.90000153,239.4,0.40222588,9.24161816,4.10844994,0.05077285,0.03212532,0.04100162,0.94206095,0.31880224,-,14.69999981,29.1615715,90,56.86274719,33.72549057,1335,-,0.13923103,-,-,-,10.44271755,30,31.5,1209.245972
Sat Aug 16 21:00:11 GMT+05:30 2014,00:11.0,79.92526997,6.84416451,8.75,5,-45.79999924,239.5,0.17238252,10.0269165,3.99352837,0.1193369,-0.00089161,0.0302631,0.91667902,0.29537275,-,14.69999981,29.16202927,90,20.3921566,3.52941179,872.5,-,0.13923103,-,-,-,3.48090577,30,31.5,1209.75
Sat Aug 16 21:00:11 GMT+05:30 2014,00:11.6,79.92526997,6.84416451,8.75,5,-45.79999924,239.5,0.9768343,8.82023907,2.63362193,-0.03740007,0.0780069,0.04588277,0.98208636,0.34125552,-,14.69999981,29.16194153,89,85.09803772,16.86274529,114,-,0.13923103,-,-,-,3.91601896,29,31.5,1210.359009
Sat Aug 16 21:00:12 GMT+05:30 2014,00:12.0,79.925202,6.84412607,8.5,5,-46.70000076,240.2,0.16280572,9.15542698,4.23294878,0.04733056,0.08819257,-0.00097623,1.0035634,0.31977844,-,14.69999981,29.16194153,89,85.09803772,0,0,-,0.13925487,-,-,-,8.26715088,29,30.59999847,1210.83606
Sat Aug 16 21:00:12 GMT+05:30 2014,00:12.5,79.925202,6.84412607,8.5,5,-46.70000076,240.2,0.75656772,8.74362469,6.24407816,0.11694914,0.02636905,0.09859913,0.89813066,0.38616207,-,14.69999981,29.16185379,89,0,0,0,-,0.13925487,-,-,-,14.50377369,29,30.59999847,1211.31604
Sat Aug 16 21:00:13 GMT+05:30 2014,00:13.0,79.92514368,6.84409298,8.25,5,-47.09999847,240.2,0.92895025,8.25520706,5.87058258,0.05592889,0.00509775,0.04002539,0.76829219,0.54626358,-,14.69999981,29.16122055,89,0,0,0,-,0.13925487,-,-,-,14.50377369,28,29.69999886,1211.786987
Sat Aug 16 21:00:13 GMT+05:30 2014,00:13.5,79.92514368,6.84409298,8.25,5,-47.09999847,240.2,1.21625447,8.1211319,5.77481461,0.04233855,0.02368813,0.12398108,0.82784218,0.48866609,-,14.69999981,29.16058731,89,0,0,0,-,0.13925487,-,-,-,14.64881134,28,29.69999886,1212.31604
Sat Aug 16 21:00:14 GMT+05:30 2014,00:14.0,79.92507452,6.84405645,8.25,5,-47.09999847,240.8,0.34476504,7.54652357,5.68862343,-0.01701355,-0.00046884,0.0370967,0.79562664,0.50330955,-,14.69999981,29.16058731,89,0,0,0,-,0.13925487,-,-,-,14.64881134,28,29.69999886,1212.812012
Sat Aug 16 21:00:14 GMT+05:30 2014,00:14.6,79.92507452,6.84405645,8.25,5,-47.09999847,240.8,0.39264908,7.95832634,6.18661737,0.04731625,0.03457107,0.0302631,0.78586435,0.57164556,-,14.69999981,29.15995598,89,0,0,0,-,0.13925487,-,-,-,14.64881134,28,29.69999886,1213.354004
Sat Aug 16 21:00:15 GMT+05:30 2014,00:15.0,79.92500227,6.8440167,8.25,5,-47,239.5,2.84431171,7.36456442,5.86100578,0.02129477,-0.10424303,0.29872608,0.74583894,0.29537275,-,14.69999981,29.15932655,89,0,0,0,-,0.13925487,-,-,-,14.64881134,28,29.69999886,1213.817017
Sat Aug 16 21:00:15 GMT+05:30 2014,00:15.5,79.92500227,6.8440167,8.25,5,-47,239.5,5.31512785,5.59285498,8.18816948,0.16585344,0.02585183,0.20305562,0.64235866,0.67317337,-,14.69999981,29.15869522,89,0,0,0,-,0.13925487,-,-,-,14.64881134,28,29.69999886,1214.310059
